available,available_for_checkin,date,max_nights,min_nights,listing_id,local_price,local_currency,month,ts
False,False,2018-10-17,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-18,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-19,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-20,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-21,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-22,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-23,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-24,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-25,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-26,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-27,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-28,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-29,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-30,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-31,1125,30,25922026,143,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-11-01,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-02,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-03,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-04,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-05,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-06,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-07,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-08,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-09,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-10,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-11,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-12,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-13,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-14,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-15,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-16,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
False,False,2018-11-17,1125,30,25922026,143,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-18,1125,30,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-19,1125,30,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-20,1125,30,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-21,1125,30,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-22,1125,30,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-23,1125,35,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-24,1125,41,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,,2018-11-25,1125,48,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,,2018-11-26,1125,55,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,,2018-11-27,1125,62,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,,2018-11-28,1125,69,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,,2018-11-29,1125,75,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,,2018-11-30,1125,82,25922026,145,USD,2018-11,2018-08-24 23:14:47.038061
True,,2018-12-01,1125,89,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-02,1125,96,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-03,1125,103,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-04,1125,109,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-05,1125,116,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-06,1125,123,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-07,1125,130,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-08,1125,137,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-09,1125,143,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-10,1125,150,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-11,1125,157,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-12,1125,164,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-13,1125,171,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-14,1125,183,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-15,1125,190,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-16,1125,197,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-17,1125,204,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-18,1125,211,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-19,1125,218,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-20,1125,225,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-21,1125,232,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-22,1125,239,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-23,1125,246,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-24,1125,253,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-25,1125,260,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-26,1125,267,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-27,1125,274,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-28,1125,281,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-29,1125,288,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-30,1125,295,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2018-12-31,1125,302,25922026,145,USD,2018-12,2018-08-24 23:14:47.038061
True,,2019-01-01,1125,309,25922026,145,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-02,1125,316,25922026,145,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-03,1125,323,25922026,145,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-04,1125,330,25922026,145,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-05,1125,337,25922026,145,USD,2019-01,2018-08-24 23:14:47.038061
False,False,2018-07-01,1125,2,8994396,210,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-02,1125,2,8994396,179,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-03,1125,2,8994396,207,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-04,1125,2,8994396,242,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-05,1125,2,8994396,242,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-06,1125,2,8994396,206,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-07,1125,2,8994396,206,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-08,1125,2,8994396,181,USD,2018-07,2018-08-24 23:14:47.038061
True,False,2018-07-09,1125,2,8994396,228,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-10,1125,2,8994396,234,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-11,1125,1,8994396,234,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-12,1125,1,8994396,221,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-13,1125,1,8994396,221,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-14,1125,1,8994396,215,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-15,1125,1,8994396,183,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-16,1125,1,8994396,186,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-17,1125,1,8994396,198,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-18,1125,1,8994396,209,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-19,1125,1,8994396,202,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-20,1125,1,8994396,235,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-21,1125,2,8994396,254,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-22,1125,2,8994396,198,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-23,1125,2,8994396,217,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-24,1125,2,8994396,146,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-25,1125,2,8994396,148,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-26,1125,1,8994396,148,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-27,1125,2,8994396,153,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-28,1125,2,8994396,153,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-29,1125,2,8994396,139,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-30,1125,2,8994396,139,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-07-31,1125,2,8994396,139,USD,2018-07,2018-08-24 23:14:47.038061
False,False,2018-08-01,1125,3,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-02,1125,3,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-03,1125,3,8994396,140,USD,2018-08,2018-08-24 23:14:47.038061
True,False,2018-08-04,1125,3,8994396,142,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-05,1125,3,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-06,1125,3,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-07,1125,3,8994396,141,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-08,1125,2,8994396,141,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-09,1125,2,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-10,1125,2,8994396,144,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-11,1125,2,8994396,142,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-12,1125,2,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-13,1125,2,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-14,1125,2,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-15,1125,2,8994396,140,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-16,1125,2,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-17,1125,2,8994396,147,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-18,1125,2,8994396,149,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-19,1125,2,8994396,139,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-20,1125,2,8994396,155,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-21,1125,2,8994396,156,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-22,1125,2,8994396,153,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-23,1125,2,8994396,150,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-24,1125,2,8994396,159,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-25,1125,1,8994396,156,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-26,1125,1,8994396,147,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-27,1125,1,8994396,155,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-28,1125,1,8994396,163,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-29,1125,1,8994396,171,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-30,1125,1,8994396,172,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-08-31,1125,1,8994396,179,USD,2018-08,2018-08-24 23:14:47.038061
False,False,2018-09-01,1125,1,8994396,181,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-02,1125,1,8994396,165,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-03,1125,1,8994396,172,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-04,1125,1,8994396,184,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-05,1125,2,8994396,191,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-06,1125,2,8994396,185,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-07,1125,2,8994396,196,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-08,1125,2,8994396,201,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-09,1125,2,8994396,207,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-10,1125,2,8994396,219,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-11,1125,2,8994396,233,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-12,1125,2,8994396,229,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-13,1125,2,8994396,231,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-14,1125,2,8994396,243,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-15,1125,2,8994396,241,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-16,1125,2,8994396,212,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-17,1125,2,8994396,218,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-18,1125,2,8994396,224,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-19,1125,2,8994396,217,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-20,1125,2,8994396,206,USD,2018-09,2018-08-24 23:14:47.038061
True,True,2018-09-21,1125,2,8994396,169,USD,2018-09,2018-08-24 23:14:47.038061
True,False,2018-09-22,1125,2,8994396,163,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-23,1125,2,8994396,194,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-24,1125,5,8994396,179,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-25,1125,5,8994396,192,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-26,1125,5,8994396,190,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-27,1125,5,8994396,187,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-28,1125,5,8994396,193,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-29,1125,5,8994396,204,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-09-30,1125,5,8994396,163,USD,2018-09,2018-08-24 23:14:47.038061
False,False,2018-10-01,1125,5,8994396,171,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-02,1125,5,8994396,178,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-03,1125,5,8994396,176,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-04,1125,5,8994396,174,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-05,1125,5,8994396,180,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-06,1125,5,8994396,183,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-07,1125,5,8994396,166,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-08,1125,5,8994396,171,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-09,1125,5,8994396,176,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-10,1125,5,8994396,175,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-11,1125,5,8994396,180,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-12,1125,5,8994396,180,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-13,1125,5,8994396,172,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-14,1125,5,8994396,152,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-15,1125,5,8994396,159,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-16,1125,5,8994396,161,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-17,1125,5,8994396,158,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-18,1125,5,8994396,156,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-19,1125,5,8994396,164,USD,2018-10,2018-08-24 23:14:47.038061
True,False,2018-10-20,1125,5,8994396,168,USD,2018-10,2018-08-24 23:14:47.038061
True,False,2018-10-21,1125,5,8994396,158,USD,2018-10,2018-08-24 23:14:47.038061
True,False,2018-10-22,1125,5,8994396,160,USD,2018-10,2018-08-24 23:14:47.038061
True,False,2018-10-23,1125,5,8994396,171,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-24,1125,5,8994396,211,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-25,1125,5,8994396,303,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-26,1125,5,8994396,324,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-27,1125,5,8994396,324,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-28,1125,5,8994396,272,USD,2018-10,2018-08-24 23:14:47.038061
False,False,2018-10-29,1125,5,8994396,197,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-30,1125,5,8994396,172,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-10-31,1125,5,8994396,169,USD,2018-10,2018-08-24 23:14:47.038061
True,True,2018-11-01,1125,5,8994396,179,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-02,1125,5,8994396,173,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-03,1125,5,8994396,166,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-04,1125,5,8994396,156,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-05,1125,5,8994396,168,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-06,1125,5,8994396,173,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-07,1125,5,8994396,171,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-08,1125,5,8994396,169,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-09,1125,5,8994396,174,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-10,1125,5,8994396,176,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-11,1125,5,8994396,174,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-12,1125,5,8994396,188,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-13,1125,5,8994396,185,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-14,1125,5,8994396,180,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-15,1125,5,8994396,173,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-16,1125,5,8994396,178,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-17,1125,5,8994396,175,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-18,1125,5,8994396,161,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-19,1125,5,8994396,163,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-20,1125,5,8994396,165,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-21,1125,5,8994396,165,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-22,1125,5,8994396,168,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-23,1125,5,8994396,179,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-24,1125,5,8994396,176,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-25,1125,5,8994396,161,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-26,1125,5,8994396,171,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-27,1125,5,8994396,175,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-28,1125,5,8994396,173,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-29,1125,5,8994396,170,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-11-30,1125,5,8994396,178,USD,2018-11,2018-08-24 23:14:47.038061
True,True,2018-12-01,1125,5,8994396,176,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-02,1125,5,8994396,166,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-03,1125,5,8994396,173,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-04,1125,5,8994396,180,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-05,1125,5,8994396,181,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-06,1125,5,8994396,180,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-07,1125,5,8994396,190,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-08,1125,5,8994396,195,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-09,1125,5,8994396,180,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-10,1125,5,8994396,177,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-11,1125,5,8994396,182,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-12,1125,5,8994396,179,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-13,1125,5,8994396,173,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-14,1125,5,8994396,180,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-15,1125,5,8994396,182,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-16,1125,5,8994396,172,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-17,1125,5,8994396,172,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-18,1125,5,8994396,177,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-19,1125,5,8994396,178,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-20,1125,5,8994396,175,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-21,1125,5,8994396,187,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-22,1125,5,8994396,193,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-23,1125,5,8994396,191,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-24,1125,5,8994396,210,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-25,1125,5,8994396,224,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-26,1125,5,8994396,247,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-27,1125,5,8994396,233,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-28,1125,5,8994396,242,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-29,1125,5,8994396,206,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-30,1125,5,8994396,192,USD,2018-12,2018-08-24 23:14:47.038061
True,True,2018-12-31,1125,5,8994396,202,USD,2018-12,2018-08-24 23:14:47.038061
True,,2019-01-01,1125,5,8994396,191,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-02,1125,5,8994396,179,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-03,1125,5,8994396,170,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-04,1125,5,8994396,174,USD,2019-01,2018-08-24 23:14:47.038061
True,,2019-01-05,1125,5,8994396,186,USD,2019-01,2018-08-24 23:14:47.038061
True,True,2018-07-01,1125,30,18791352,142,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-02,1125,30,18791352,142,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-03,1125,30,18791352,142,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-04,1125,30,18791352,142,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-05,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-06,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-07,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-08,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-09,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-10,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-11,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-12,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-13,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-14,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-15,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-16,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-17,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-18,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-19,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-20,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-21,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-22,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-23,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-24,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-25,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-26,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-27,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-28,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-29,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-30,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-07-31,1125,30,18791352,147,USD,2018-07,2018-08-24 23:14:47.038061
True,True,2018-08-01,1125,30,18791352,147,USD,2018-08,2018-08-24 23:14:47.038061
True,True,2018-08-02,1125,30,18791352,147,USD,2018-08,2018-08-24 23:14:47.038061
True,True,2018-08-03,1125,30,18791352,147,USD,2018-08,2018-08-24 23:14:47.038061
